,model,aogcm,exp,Scenario,true,pred,aleatoric,epistemic,total,mse,sector,year
4131,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.1927137400000003,-0.19928502,0.07071352,0.040877342,0.11159086,4.318166122151763e-05,-0.8494342301939722,-1.5911775016587526
4132,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.24134006999999968,-0.27231213,0.08254765,0.05584,0.13838765,0.0009592687796596693,-0.8494342301939722,-1.5508945269332146
4133,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.31471634000000037,-0.31782958,0.08818577,0.06413078,0.15231656,9.69225778662782e-06,-0.8494342301939722,-1.5106115522076766
4134,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.3599792700000002,-0.3476214,0.09287262,0.07152414,0.16439676,0.00015271667695986653,-0.8494342301939722,-1.4703285774821384
4135,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.36303823999999985,-0.36208388,0.09216881,0.0721941,0.1643629,9.107990138332074e-07,-0.8494342301939722,-1.4300456027566004
4136,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.40604486999999967,-0.38720748,0.08936453,0.08121824,0.17058277,0.0003548473266305238,-0.8494342301939722,-1.3897626280310624
4137,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.45166400000000007,-0.43930814,0.10647631,0.08430767,0.19078398,0.00015266735784914853,-0.8494342301939722,-1.3494796533055244
4138,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.5414513999999997,-0.48022696,0.11972523,0.09551144,0.21523666,0.0037484315930933028,-0.8494342301939722,-1.3091966785799862
4139,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.5462723399999998,-0.48788306,0.118759155,0.09713173,0.21589088,0.0034093078822199645,-0.8494342301939722,-1.2689137038544482
4140,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.5939056000000003,-0.51696634,0.11889127,0.08966735,0.20855862,0.005919649279095191,-0.8494342301939722,-1.2286307291289102
4141,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.5622710600000005,-0.4913611,0.118094444,0.07915211,0.19724655,0.005028220810098517,-0.8494342301939722,-1.1883477544033725
4142,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.49691924000000043,-0.48435637,0.13057375,0.06773949,0.19831324,0.00015782561347804175,-0.8494342301939722,-1.1480647796778345
4143,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.3917496199999997,-0.4345741,0.14156914,0.08356476,0.2251339,0.0018339358641500311,-0.8494342301939722,-1.107781804952296
4144,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.48412502000000046,-0.48574063,0.13854408,0.08323288,0.22177696,2.6102015489522193e-06,-0.8494342301939722,-1.067498830226758
4145,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.5674609500000001,-0.5538988,0.14238217,0.094973594,0.23735577,0.00018393160502406253,-0.8494342301939722,-1.02721585550122
4146,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.6096173,-0.6077657,0.15195182,0.09652853,0.24848035,3.4285166550158372e-06,-0.8494342301939722,-0.986932880775682
4147,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.7305973999999997,-0.7573657,0.16735649,0.111769676,0.27912617,0.0007165420766990128,-0.8494342301939722,-0.946649906050144
4148,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.6466000699999999,-0.7610905,0.15199924,0.10593438,0.25793362,0.01310806246435043,-0.8494342301939722,-0.906366931324606
4149,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.84421605,-0.86014676,0.19919848,0.1118114,0.31100988,0.0002537875510714156,-0.8494342301939722,-0.8660839565990679
4150,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.8992775000000002,-0.982795,0.18233609,0.12171173,0.30404782,0.0069751728189937304,-0.8494342301939722,-0.8258009818735298
4151,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.7714820499999999,-0.99246097,0.20285034,0.119940996,0.32279134,0.04883168136525188,-0.8494342301939722,-0.7855180071479918
4152,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.0280629000000001,-1.0875285,0.18489599,0.11639643,0.30129242,0.003536153679842216,-0.8494342301939722,-0.7452350324224537
4153,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.92346364,-1.032094,0.20955777,0.13026452,0.3398223,0.011800555498285315,-0.8494342301939722,-0.7049520576969157
4154,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.0934314,-1.2132452,0.2530818,0.13151121,0.384593,0.01435533551029566,-0.8494342301939722,-0.6646690829713777
4155,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.2815678999999998,-1.4193187,0.22342086,0.124717236,0.3481381,0.018975276287189757,-0.8494342301939722,-0.6243861082458396
4156,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.4301760999999993,-1.5478487,0.24158978,0.13198137,0.37357116,0.013846841138376982,-0.8494342301939722,-0.5841031335203016
4157,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.6036133000000001,-1.6944106,0.2217536,0.12753248,0.34928608,0.008244142880264795,-0.8494342301939722,-0.5438201587947635
4158,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.5821797000000002,-1.6799986,0.25784183,0.11116004,0.36900187,0.009568544288245672,-0.8494342301939722,-0.5035371840692255
4159,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.7730921999999998,-1.81177,0.25713897,0.11734605,0.37448502,0.0014959692973700626,-0.8494342301939722,-0.4632542093436875
4160,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.8119674000000003,-1.8592312,0.25210214,0.1214602,0.37356234,0.0022338699662661347,-0.8494342301939722,-0.4229712346181494
4161,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-2.0327646999999995,-2.0115557,0.27718973,0.11556172,0.39275146,0.0004498228817739994,-0.8494342301939722,-0.3826882598926114
4162,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-2.0996175,-2.035761,0.30806923,0.10870433,0.41677356,0.00407763753040817,-0.8494342301939722,-0.3424052851670733
4163,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-2.2555418,-2.2437496,0.3189497,0.10601568,0.42496538,0.00013905554381496348,-0.8494342301939722,-0.3021223104415353
4164,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-2.4568827,-2.4214487,0.38106012,0.121980906,0.503041,0.0012555678187804757,-0.8494342301939722,-0.2618393357159972
4165,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-2.6686620000000003,-2.6583817,0.40254545,0.1049726,0.50751805,0.00010568455748593746,-0.8494342301939722,-0.2215563609904592
4166,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-2.931699,-2.9051392,0.41875553,0.111697435,0.53045297,0.000705422559584216,-0.8494342301939722,-0.1812733862649211
4167,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-3.037643,-3.0031006,0.39718413,0.08452201,0.48170614,0.0011931750750461662,-0.8494342301939722,-0.1409904115393831
4168,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-3.2695057,-3.197075,0.40926385,0.10942197,0.5186858,0.005246222217450779,-0.8494342301939722,-0.1007074368138451
4169,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-3.5199203,-3.6055508,0.47456503,0.12139726,0.5959623,0.0073325767058719515,-0.8494342301939722,-0.060424462088307
4170,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-3.8062556,-3.829795,0.5626097,0.13174033,0.69435,0.0005540978784285695,-0.8494342301939722,-0.020141487362769
4171,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-4.032252,-4.007059,0.59660196,0.17026782,0.7668698,0.0006346823469535433,-0.8494342301939722,0.020141487362769
4172,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-4.321147400000001,-4.3928666,0.68657017,0.22229195,0.9088621,0.00514364529541508,-0.8494342301939722,0.060424462088307
4173,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-4.4086547,-4.545418,0.77680945,0.2394495,1.016259,0.0187041415950135,-0.8494342301939722,0.1007074368138451
4174,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-4.6328783,-4.745312,0.71504974,0.24342251,0.95847225,0.012641384994356608,-0.8494342301939722,0.1409904115393831
4175,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-4.7609653,-4.8987646,0.69795704,0.2196002,0.91755724,0.018988649916545138,-0.8494342301939722,0.1812733862649211
4176,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-4.8824177,-4.983623,0.71277285,0.23920774,0.9519806,0.010242518375411753,-0.8494342301939722,0.2215563609904592
4177,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-5.1027565,-5.1650376,0.8897433,0.25620937,1.1459527,0.003878939401772131,-0.8494342301939722,0.2618393357159972
4178,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-5.3278284,-5.4108124,0.84806013,0.23066711,1.0787272,0.006886340593034932,-0.8494342301939722,0.3021223104415353
4179,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-5.668618,-5.6633,0.827363,0.23577929,1.0631423,2.8280726384824445e-05,-0.8494342301939722,0.3424052851670733
4180,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-6.0180907,-5.9919806,0.7963753,0.24384356,1.0402188,0.0006817397934199051,-0.8494342301939722,0.3826882598926114
4181,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-6.085028,-6.023955,0.8826604,0.24665213,1.1293125,0.0037299274136118016,-0.8494342301939722,0.4229712346181494
4182,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-6.298298,-6.1661887,0.87289953,0.25414515,1.1270447,0.01745286268425354,-0.8494342301939722,0.4632542093436875
4183,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-6.281714,-6.1316833,1.0237732,0.27849102,1.3022642,0.022509196056633953,-0.8494342301939722,0.5035371840692255
4184,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-6.6879153,-6.6216044,0.99060345,0.2598753,1.2504787,0.004397129809595889,-0.8494342301939722,0.5438201587947635
4185,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-6.8457723,-6.710459,1.000196,0.2608695,1.2610655,0.018309626282178824,-0.8494342301939722,0.5841031335203016
4186,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-7.1336517,-7.084174,1.0330749,0.22574234,1.2588172,0.0024480273415728743,-0.8494342301939722,0.6243861082458396
4187,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-7.3538218,-7.404207,1.270997,0.26146507,1.5324621,0.002538691517413287,-0.8494342301939722,0.6646690829713777
4188,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-7.848765,-8.153253,1.1992373,0.2107296,1.409967,0.09271269954245252,-0.8494342301939722,0.7049520576969157
4189,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-8.209375,-8.5199995,1.6056762,0.17109394,1.7767701,0.09648758254075823,-0.8494342301939722,0.7452350324224537
4190,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-8.7759,-9.024055,1.4476385,0.14472198,1.5923605,0.061580669410907646,-0.8494342301939722,0.7855180071479918
4191,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-9.113887,-9.60986,1.4788475,0.20794392,1.6867914,0.24598963357171863,-0.8494342301939722,0.8258009818735298
4192,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-9.677429,-10.108227,1.5700693,0.2384882,1.8085575,0.18558672391256276,-0.8494342301939722,0.8660839565990679
4193,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-9.907371000000001,-10.377376,1.6197052,0.27244473,1.8921499,0.22090432658002176,-0.8494342301939722,0.906366931324606
4194,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-10.127268,-10.520551,1.7274351,0.22978687,1.957222,0.15467130402060456,-0.8494342301939722,0.946649906050144
4195,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-10.627687000000002,-11.305005,1.797226,0.22710228,2.0243282,0.45875977275390917,-0.8494342301939722,0.986932880775682
4196,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-11.259634000000002,-12.031108,1.8610401,0.26232147,2.1233616,0.5951719822800131,-0.8494342301939722,1.02721585550122
4197,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-11.620073,-12.429864,2.244605,0.3245659,2.569171,0.6557613499029976,-0.8494342301939722,1.067498830226758
4198,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-12.079916,-12.778766,1.8152428,0.2978363,2.113079,0.4883908730078355,-0.8494342301939722,1.107781804952296
4199,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-12.626044,-13.335789,2.0738716,0.33149624,2.4053679,0.5037375772298326,-0.8494342301939722,1.1480647796778345
4200,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-13.160316,-13.8607,1.7458315,0.34310627,2.0889378,0.4905372622657881,-0.8494342301939722,1.1883477544033725
4201,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-13.771429,-14.703702,1.9238424,0.42413712,2.3479795,0.8691328961143363,-0.8494342301939722,1.2286307291289102
4202,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-14.395156,-15.525525,2.1481628,0.6086836,2.7568464,1.2777342865873667,-0.8494342301939722,1.2689137038544482
4203,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-15.085702,-16.376198,2.2124481,0.7801285,2.9925766,1.6653794483812856,-0.8494342301939722,1.3091966785799862
4204,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-15.85436,-17.23582,2.2098007,0.85858536,3.068386,1.9084338597774981,-0.8494342301939722,1.3494796533055244
4205,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-16.771002,-17.680395,2.3487463,0.8053036,3.1540499,0.8269958582394847,-0.8494342301939722,1.3897626280310624
4206,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-17.01594,-17.792465,2.3116217,0.8801155,3.1917372,0.6029914017048773,-0.8494342301939722,1.4300456027566004
4207,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-17.61562,-18.636858,2.7951565,0.9411545,3.736311,1.0429270249688496,-0.8494342301939722,1.4703285774821384
4208,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-18.286654,-19.389673,3.0070362,1.0016842,4.0087204,1.2166514284390044,-0.8494342301939722,1.5106115522076766
4209,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-18.820726,-19.854954,2.6640224,1.0819435,3.745966,1.069627071694673,-0.8494342301939722,1.5508945269332146
4210,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-19.414684,-20.479065,3.0114021,1.1072102,4.1186123,1.1329067884288526,-0.8494342301939722,1.5911775016587526
4211,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-20.035107,-20.735563,3.3795204,0.9928627,4.372383,0.49063899766733327,-0.8494342301939722,1.6314604763842906
4212,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-20.90116,-21.231049,3.0122166,0.8832588,3.8954754,0.10882647784321547,-0.8494342301939722,1.6717434511098288
4213,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-21.354273,-21.786674,3.4032822,0.878273,4.281555,0.18697105677998363,-0.8494342301939722,1.7120264258353668
4214,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,0.0,-0.0360689,0.072901726,0.051631927,0.12453365,0.0013009656496196786,0.8531844916959322,-1.7120264258353668
4215,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,0.005033949000000426,-0.02769421,0.0645895,0.065428734,0.13001823,0.00107113241837413,0.8531844916959322,-1.6717434511098288
4216,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.0814330649999997,-0.099512085,0.060233593,0.06512737,0.12536097,0.00032685097567911053,0.8531844916959322,-1.6314604763842906
4217,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.12396077999999999,-0.21861695,0.068470955,0.08764887,0.15611982,0.008959790051789283,0.8531844916959322,-1.5911775016587526
4218,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.2961127000000001,-0.3762941,0.06716204,0.09320116,0.1603632,0.006429057907432264,0.8531844916959322,-1.5508945269332146
4219,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.41293736999999986,-0.4301271,0.07745075,0.095639706,0.17309046,0.0002954873007637673,0.8531844916959322,-1.5106115522076766
4220,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.45031142000000024,-0.4813399,0.06898403,0.0957222,0.16470623,0.0009627666757207191,0.8531844916959322,-1.4703285774821384
4221,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.5325180999999999,-0.56971455,0.07869437,0.09429076,0.17298514,0.0013835756101783056,0.8531844916959322,-1.4300456027566004
4222,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.5355556000000004,-0.5690317,0.083756,0.08599952,0.16975552,0.001120650301809874,0.8531844916959322,-1.3897626280310624
4223,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.6533968400000001,-0.6505909,0.07931042,0.09039068,0.1697011,7.8733183278337e-06,0.8531844916959322,-1.3494796533055244
4224,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.7735969000000003,-0.691175,0.09410381,0.09639263,0.19049644,0.00679337224069291,0.8531844916959322,-1.3091966785799862
4225,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.7862819000000001,-0.71804166,0.09492707,0.097852945,0.19278002,0.004656730573423128,0.8531844916959322,-1.2689137038544482
4226,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.7870577999999999,-0.654686,0.093822956,0.095653534,0.18947649,0.01752230028651545,0.8531844916959322,-1.2286307291289102
4227,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.8915041000000001,-0.79151034,0.10600829,0.10071659,0.20672488,0.009998751328654815,0.8531844916959322,-1.1883477544033725
4228,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.9220698999999999,-0.7801776,0.09766364,0.09312034,0.19078398,0.02013342672017088,0.8531844916959322,-1.1480647796778345
4229,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.9152221699999998,-0.78937006,0.106333494,0.085529566,0.19186306,0.015838753599747974,0.8531844916959322,-1.107781804952296
4230,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.9369581300000003,-0.78419614,0.104836464,0.07639241,0.18122888,0.02333622608311082,0.8531844916959322,-1.067498830226758
4231,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-0.9831118600000002,-0.87156916,0.11010599,0.06262994,0.17273593,0.01244177467135596,0.8531844916959322,-1.02721585550122
4232,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.0323460999999998,-1.045023,0.11709905,0.06791949,0.18501854,0.00016070289298189623,0.8531844916959322,-0.986932880775682
4233,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.1751031000000003,-1.1694727,0.13764715,0.06438303,0.20203018,3.170146725460496e-05,0.8531844916959322,-0.946649906050144
4234,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.2898661000000002,-1.3180015,0.12104368,0.07296753,0.19401121,0.0007916012234345193,0.8531844916959322,-0.906366931324606
4235,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.3585716000000003,-1.4512129,0.14357042,0.10094619,0.24451661,0.008582407315071799,0.8531844916959322,-0.8660839565990679
4236,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.4273428,-1.5492358,0.15273952,0.10684061,0.25958014,0.014857908512499952,0.8531844916959322,-0.8258009818735298
4237,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.4776536,-1.6478262,0.19670558,0.10002875,0.29673433,0.028958712008434695,0.8531844916959322,-0.7855180071479918
4238,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.5445891999999999,-1.7111366,0.18834662,0.098540306,0.28688693,0.027738029622830427,0.8531844916959322,-0.7452350324224537
4239,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.5228077,-1.6952164,0.20680428,0.11494899,0.32175326,0.029724765805383635,0.8531844916959322,-0.7049520576969157
4240,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.7272455,-1.8711941,0.18285275,0.08075929,0.26361203,0.020721206415349493,0.8531844916959322,-0.6646690829713777
4241,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-1.9552304999999999,-2.083076,0.19226956,0.077506304,0.26977587,0.016344471924871522,0.8531844916959322,-0.6243861082458396
4242,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-2.1663241000000006,-2.3032608,0.20057654,0.08274627,0.2833228,0.01875166068948966,0.8531844916959322,-0.5841031335203016
4243,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-2.3657272,-2.3801553,0.18985033,0.10386014,0.29371047,0.00020817078916632252,0.8531844916959322,-0.5438201587947635
4244,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-2.3938606,-2.464262,0.25298548,0.13457966,0.38756514,0.004956358342296842,0.8531844916959322,-0.5035371840692255
4245,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-2.5584488,-2.6269073,0.25353885,0.14195156,0.3954904,0.004686572880911174,0.8531844916959322,-0.4632542093436875
4246,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-2.6640694,-2.8017688,0.25733685,0.15951824,0.4168551,0.018961119184812247,0.8531844916959322,-0.4229712346181494
4247,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-2.9329995999999996,-2.9255285,0.24700713,0.13553071,0.38253784,5.581694213889643e-05,0.8531844916959322,-0.3826882598926114
4248,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-3.0204296,-3.0574384,0.23053885,0.15228844,0.38282728,0.0013696493208353226,0.8531844916959322,-0.3424052851670733
4249,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-3.1731784,-3.2152162,0.25571918,0.17382956,0.42954874,0.0017671732507308195,0.8531844916959322,-0.3021223104415353
4250,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-3.376425,-3.4179015,0.2646091,0.20076084,0.46536994,0.0017203013762376687,0.8531844916959322,-0.2618393357159972
4251,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-3.4861250000000004,-3.4662473,0.28320146,0.17885876,0.4620602,0.0003951221552184323,0.8531844916959322,-0.2215563609904592
4252,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-3.5912704,-3.5900211,0.28501987,0.16126704,0.44628692,1.5606669807801074e-06,0.8531844916959322,-0.1812733862649211
4253,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-3.7298490000000006,-3.8866694,0.3282907,0.2142415,0.5425322,0.024592637026305764,0.8531844916959322,-0.1409904115393831
4254,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-3.8372726000000004,-4.0414143,0.33979607,0.19681883,0.5366149,0.0416738177004175,0.8531844916959322,-0.1007074368138451
4255,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-4.207103,-4.263452,0.295043,0.18871069,0.48375368,0.0031752157818933763,0.8531844916959322,-0.060424462088307
4256,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-4.4534273,-4.4224906,0.33672523,0.18092394,0.5176492,0.000957079606664381,0.8531844916959322,-0.020141487362769
4257,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-4.7926526,-4.695161,0.3440113,0.18833542,0.5323467,0.009504638240503406,0.8531844916959322,0.020141487362769
4258,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-5.1096606,-4.96793,0.39269495,0.19152784,0.5842228,0.020087608305263925,0.8531844916959322,0.060424462088307
4259,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-5.3660817,-5.1935987,0.36134195,0.19473839,0.55608034,0.02975036898817952,0.8531844916959322,0.1007074368138451
4260,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-5.541438,-5.440634,0.39146233,0.21696424,0.6084266,0.010161492019032672,0.8531844916959322,0.1409904115393831
4261,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-5.8071976,-5.710332,0.4209504,0.2008872,0.6218376,0.009382960580043344,0.8531844916959322,0.1812733862649211
4262,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-5.9505806,-6.0372305,0.37461042,0.15541744,0.53002787,0.007508203720908902,0.8531844916959322,0.2215563609904592
4263,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-6.181354,-6.3808804,0.37153292,0.11933231,0.49086523,0.03981076667277953,0.8531844916959322,0.2618393357159972
4264,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-6.395709,-6.778316,0.45008802,0.13790035,0.5879884,0.14638813249215277,0.8531844916959322,0.3021223104415353
4265,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-6.4951696,-6.9569798,0.47700357,0.16383076,0.64083433,0.21326861610872885,0.8531844916959322,0.3424052851670733
4266,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-6.7458434,-7.3542953,0.46879244,0.18751335,0.6563058,0.3702136583362678,0.8531844916959322,0.3826882598926114
4267,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-6.915604,-7.5228972,0.49508333,0.17334652,0.66842985,0.36880508360045366,0.8531844916959322,0.4229712346181494
4268,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-7.0841074,-7.550233,0.44851112,0.16608477,0.6145959,0.2172729698808926,0.8531844916959322,0.4632542093436875
4269,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-7.1574206,-7.57889,0.47624397,0.18265963,0.6589036,0.17763632599964102,0.8531844916959322,0.5035371840692255
4270,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-7.475658,-7.846179,0.5149698,0.21352577,0.7284956,0.13728581772791634,0.8531844916959322,0.5438201587947635
4271,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-7.5779424,-8.00515,0.6412387,0.20382118,0.8450599,0.18250619790943523,0.8531844916959322,0.5841031335203016
4272,IMAU_IMAUICE1,miroc5_rcp85,exp09,rcp8.5,-7.74754,-8.250312,0.5432024,0.21953106,0.76273346,0.25277953466221115,0.8531844916959322,0.6243861082458396
